,int_pol,mil_kli,kul_rel,sta_tek,kon_kon,fam_id,other,igno,par_txt,article_id,gender
2932,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,image har lidt skade,12634.0,female
2933,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,information bragte den 19. november en artikel om dansk våbeneksport. artiklen var affødt af regeringens fremlæggelse af rapporten om udførsel af våben og produkter med dobbelt anvendelse fra danmark for årene 2000 og 2001.,20428.0,female
2934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"imens er der portvin i herreværelset. tyskere, franskmænd og englændere skåler, kigger ud gennem persiennerne; don corleone har gjort det igen, folk danser derude i solen. fandens til god idé med den timing, at passe det ind med sådan et lille land som formand.",20342.0,male
2935,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"i england blev der for kort tid siden lavet en undersøgelse om, hvordan underklassen blev skildret i medierne. resultatet var nedslående. disse mennesker blev skildret som dumme, dovne, overvægtige og fordrukne, og det var i orden at foragte dem.",7511.0,male
2936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"men et enkelt forvarsel om, at vi nødvendigvis må diskutere emnet nu, er en artikel som fornylig blev bragt i den gratisuddelte og lokale søndagsavisen 5, nr. 9, 'børn skal have lov at slås'.",27946.0,male
2937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"ved handling er demokratiske metoder bedst, men hvad forventes og forstås ved demokrati? demokrati er den jævne mands pligt til at sætte krydset på stemmeseddelen ud for den kandidat, han ønsker skal repræsentere ham. det er demokratiets fundament. kandidaten bærer ansvar for at repræsentere manden med omhu og pligt og til at lovgive, så ballademagere og badutspringere kan forhindres effektivt.",12882.0,male
2938,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ikke repræsentativt,9138.0,male
2939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"rodet i europa og det, der anses for de europæiske politikeres manglende evne eller vilje til at træffe de nødvendige beslutninger for at vende krisen, har fået vreden i storbritannien til at vokse, og den hjælpes på vej af landets toppolitikere. senest har udenrigsminister william hague bedt alle regeringsafdelinger foretage en gennemgang af de eu-regler, der påvirker deres arbejde med henblik på at identificere, hvilke beføjelser storbritannien kan hive hjem fra bruxelles. og premierminister david cameron og finansminister george osborne peger gang på gang fingre af europa, når årsagen til landets økonomiske sump skal forklares.",7690.0,female
2940,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"det er en skam. dels fordi ep-valget var et signal til politikerne om, at borgerne ikke er tilfredse med den økonomiske politik, de har ført. og dels fordi den økonomiske politik så tydeligvist ikke har leveret de ønskede resultater. den spinkle genrejsning er stagneret, og alligevel synes politikernes svar at være mere af det samme.",3150.0,female
2941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"og danmarks kommende statsminister ligger på niveau med enhedslistens johanne schmidt-nielsen. av, av, av.",9419.0,male
2942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"vores regering vil gerne have et aktivistisk militær. hvordan stemmer det med vores grundlovs bestemmelse om, at vi ikke kan føre angrebskrig? ",13921.0,female
2943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"det går forudsigeligt nok galt, og efter to år alene med mor og hendes skiftende kærester, hvor jeg drikkes fuld og krænkes seksuelt, har jeg tilfældigvis fået en nabo, holst, der interesserer sig for, hvad der foregår inde ved siden af.",9103.0,female
2944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"»journalister, der aldrig har kastet så meget som et enkelt blik på ipcc-rapporten, er nu dybt oprørte over ét forkert tal på side 493 i bind 2,« skriver nogle af ipcc-forskerne på hjemmesiden www.realclimate.org, hvor de tilbageviser listen af påståede ipcc-fejl, bortset fra den erkendte himalaya-fejl og en for klimateorien ligegyldig oplysning - leveret af den hollandske regering - om, at 55 pct. af holland ligger lavere end havets overflade. (den korrekte formulering er, at 55 pct. af holland risikerer oversvømmelser.)",12331.0,male
2945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"	hvorfor skal jeg tilegne mig ects-point, der lige nøjagtig ikke rækker til at blive optaget på en videregående uddannelse uden ekstrakurser? så længe systemet er bygget op på den måde, runger politikernes paroler om et sammenhængende uddannelsessystem og livslang læring hult.",4287.0,female
2946,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"dette skete senest for mubarak-regimet i egypten, som ellers længe troede at have usa i ryggen  en tro, som det da også alt for længe blev bestyrket i. det er således kun få dage siden, at vicepræsident joe biden slog fast, at mubarak ikke var en diktator, og at udenrigsminister hillary clinton forsikrede os om, at det egyptiske regime var stabilt.",10483.0,male
2947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"	det er sikkert ikke sidste gang, at jeg som offentlig ansat mærker et slagkraftigt nakkedrag fra jer politikere, hvor jeg fremstilles som uduelig, doven og ukvalificeret. stort set hver gang medierne afdækker en eller anden problematik i forvaltningen af jeres reformtiltag, projicerer i glædeligt al ansvar for miseren over på administrationen. nu må ansvarsforskydningen stoppe.",3776.0,female
2948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"hvis vi udviser rettidig omhu og udvikler en mere visionær model for fremtidens medielandskab i danmark, og bruger mediestøtten til at understøtte den udvikling, vil dagbladene fortsat kunne konkurrere på originalitet og kvalitet.",10033.0,female
2949,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"men heldigvis har grækerne nu givet os mulighed for at genopfriske hukommelsen! for hvad er det nu, de blå-hvide jubelscener i athen minder om? på nær farvesammensætningen minder de om fuldstændigt identiske scener i københavn for tolv år siden. de minder om et hoppende landshold på rådhusbalkonen og »deutschland, deutschland alles ist vorbei«.",18158.0,male
2950,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"med andre ord: jo mere kommunerne kan kratte til sig, jo slankere (læs: svækket) kan amterne blive, og jo stærkere kan kommunerne komme til at stå over for staten.",18692.0,male
2951,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hvornår er man kapabel,26480.0,male
2952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"farvel danmark. et land er der hvor du hører hjemme, det er der hvor man vil hjælpe dig, det er det sted hvor man altid ved at man kan finde støtte.",22047.0,male
2953,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"amerikanerne har selv bidraget til at give ordet en odiøs klang ved at tale om sovjetunionen som »the evil empire« (ronald reagan). men spørgsmålet er om det egentligt er retfærdigt, hvis vi betragter de historiske imperier nærmere. kun ud fra normen om, at den eneste rigtige ramme for samfundet er en homogen nationalstat, fremtræder imperier som undertrykkende.",20755.0,male
2954,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"handlen med mennesker er en god forretning, hvor kyniske bagmænd tjener milliarder af kroner hvert år på at sælge kvinder til sexindustrien. der er tale om en global kæde af modtager- og afsenderlande, og danmark hører til i fødekædens absolutte top. således havner afrikanske, asiatiske og østeuropæiske kvinder i klamme kældre på vesterbro og må betjene 15 mænd om dagen. ",13771.0,female
2955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"danskerne er berømte for deres frisind - i hvert fald i egen selvforståelse. det har godt nok vist sig så som så med tolerancen over for 'de fremmede', men til gengæld kan ingen tage vores seksuelle frisind fra os. her ligger vi på en klar førsteplads, der må vække begejstring blandt alle fordomsfrie og  humanistisk-sindede mennesker.",26749.0,female
2956,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"kort sagt er en verden uden sovjetunionen hverken blevet sikrere, mere retfærdig eller mere stabil. i stedet for en ny verdensorden  og hermed mener jeg en verdensorden med tilstrækkelig global styring til at forhindre, at internationale spændinger udarter sig faretruende uforudsigeligt  har vi fået global uro og en verden, der driver mod ukendte farvande. den globale økonomiske krise, som brød ud i 2008, har understreget dette.",8842.0,male
2957,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0," hvordan kan et land tillade sig at beskatte personer i udlandet, når det intet som helst yder til gengæld",26984.0,male
2958,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"hvordan det vil gå med det europæiske sammenhold, henstår dunkelt og farefuldt. men vores lille land er her og vil fortsat være her. for sin befolkning og for andre folk, vi kan finde ud af noget sammen med.",17.0,male
2959,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, tro,21139.0,female
2960,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"et statsligt ekspertudvalg foreslår nu bedre behandlingstilbud, større opmærksomhed på risikogrupper, bedre uddannelse af forskellige faggrupper og etablering af et centralt center for selvmordsforskning. og så vil man gøre det sværere at få adgang til selvmordsmidlerne. våbenloven skal skærpes, og der skal indføres restriktioner på salget af smertestillende håndkøbsmedicin. man har dog ikke tænkt sig at forbyde tog, broer, vand, høje huse, knive, reb, træer eller hanebjælker.",27010.0,male
2961,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"det burde alt andet lige være rigeligt, kunne man sige. men en af grundene til, at de imponerende tal alligevel ikke er nok til at forsegle et positivt eftermæle for wen jiabao, er, at han selv har sat barren meget højere. han har været dén i det kinesiske lederskab, som har talt mest om behovet for at udligne de enorme økonomiske skel i samfundet, at få bugt med den uhyrlige forurening og at bekæmpe den udbredte korruption. samtidig har han igen og igen åbent talt om behovet for demokratisering. men her har han fejlet gevaldigt. intet er det blevet til  det er snarere blevet værre. kina har udviklet sig til et af verdens mest ulige lande og har nået et punkt, hvor oprør hele tiden bobler op til overfladen. forureningen bliver et stadig større problem. og antallet af korruptionsskandaler stiger. så selv om wen jiabao måske nok personligt anses for en populær mand blandt kinesere, så har udviklingen skadet styrets image alvorligt. wen jiabao har sagt, at demokratiske reformer er nødvendige for at sikre kinas fremtid. han skal have ros for at være den mest åbenmundede af kinas ledere på det område, men faktum er, at han ikke har været i stand til gennemføre en politisk liberalisering på trods af, at der har været så mange forhåbninger knyttet til ham. måske var han ikke oprigtig? måske var han inkompetent?",6370.0,male
2962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, litterært,22988.0,male
2963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,en artikel pr. redaktion - sendt til jer hver søndag,7076.0,male
2964,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0," hvad stiller vi op, efter besættelsen af wall street  denne kulmination på en protestbølge, der begyndte langt væk (mellemøsten, grækenland, spanien, storbritannien), før den omsider nåede centrum og nu i forstærket form ruller tilbage over store dele af verden? en af de største farer, demonstranterne står overfor, er den selvforelskelse, der ligger lige for med de herlige stunder, de oplever på de besatte steder.",9209.0,male
2965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"poetisk kraft, lige så enige er man om, at der også gør sig andre kriterier gældende. først og fremmest brugskriteriet - spørgsmålet om ind-sungethed.",27941.0,female
2966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"det er forventeligt, at liberalister elsker konkurrencestat og hader sammenhængskraft. men det er chokerende, at det samme tilsyneladende gælder venstreorienterede og konservative. ",16601.0,male
2967,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"en sådan mulighed dukker sandsynligvis kun op én gang i livet. en lavine af kredit skyllede hen over sydeuropa i de næste 10 år. penge, der kunne have skabt grundlaget for en fremtidig, selvbærende økonomisk vækst, hvis de var gået til at investere i infrastrukturer, genopbygge statsapparatet, rydde op i hele industrisektorer eller satse på uddannelse. i stedet blev de festet op. i dag er alt, hvad der er tilbage af festen, et bjerg af gæld og et løn- og prisniveau, man ikke har råd til  i hvert fald ikke hvis man ønsker at overleve i den globale konkurrence.",8236.0,male
2968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"forbruget er med andre ord fællesnævneren for den dobbelte krise. vi forbruger i ensomhed. i forbrugersamfundet er det mig og mine behov, der skal tilfredsstilles. den økonomiske og den økologiske krise er forbundne, idet de begge er opstået, fordi man i jagten på den individuelle frihed og selvrealisering på markedet og i forbruget har glemt, at forudsætningen for den individuelle frihed er fællesskabet.",8743.0,all male
2969,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"over hele europa har den fremmedfjendske højrefløj vundet indpas gennem de senere år. i østrig er jörg haiders frihedsparti nu med i regeringen. og i danmark står dansk folkeparti ifølge meningsmålingerne til at blive det tredjestørste parti. fælles for disse højrepartier er en stærkt nationalistisk holdning og - i det mindste for nogles vedkommende - en stor eu-skepsis. kort sagt: disse højrebevægelser synes at være anti-europæiske, som det hedder i moderne eu-tilhænger sprog.",24895.0,male
2970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"heldigvis har andre end mette sandbye forstået at omtale værket efter fortjeneste, og en artikel om gavlmaleriet endte da også på new york times' hjemmeside. og netop de omtalte kunstneres evne til at generere velfortjent opmærksomhed omkring deres værker synes at være den direkte årsag til mette sandbyes kommentar.",16325.0,male
2971,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"og det var dét - snarere end en gammel toblerone - der ramte mona sahlin. hun talte om noget så umoderne som solidaritet med udsatte grupper. få svenske politikere har talt de homoseksuelles, nysvenskernes og de arbejdsløses sag så overbevisende som mona sahlin, og i sin bog,",10942.0,female
2972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"den opfylder alle betingelserne ved 1) at være en oversættelse af daode jing, 2) at eksistere (og ydermere at have ligget til anmeldelse på redaktionen i flere måneder).",24794.0,male
2973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"han definerer superintelligens som et intellekt, der er »klogere end de bedste menneskelige hjerner på stort set alle områder, herunder videnskabelig kreativitet, almen visdom og sociale færdigheder«. et sådant system vil også kunne være i stand til at snyde vores forsøg på at slukke for det, tænker han sig.",264.0,male
2974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"men alle kan som bekendt blive klogere, og ukip synes at have foretaget en ualmindelig skarp kovending ved pludselig at springe ud som ligestillingsforkæmpere med krav om fjernelse af momsen på bind og tamponer.",365.0,female
2975,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,international ret,17273.0,male
2976,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0," den amerikanske internetaktivist anita sarkeesian lever på hemmelig adresse efter hackerangreb, bombe- og voldtægtstrusler. årsagen? hun ville lave en youtube-video om (de få og karikerede) kvindefigurer i computerspil. det åbnede op for en vrede, få kunne have forudset, og understregede, at det kræver stort mod at reagere mod det kvindehad, der trives alt for godt på internettet.",1136.0,female
2977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"vi ved stadig ikke, om hele bundtet var på forbudte stoffer. men på tilladte stoffer var de: alle mulige vitaminpræparater, salt og sukker og ekstrakter og urter og kemi, for ikke at tale om alle de smertestillende piller og sprøjter og spray.",26014.0,male
2978,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"jakob schrøder, rønne",4487.0,male
2979,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"3.000 amerikanere mistede livet 11. september, hvilket ændrede verden. den såkaldte krig mod terror blev indledt, og usa fik sikret sig adgangen til olien i irak. men at 567.000 børn op til fem år mistede livet gav dårligt anledning til skuldertræk. 11. september var forfærdelig, og vestens angreb på de irakiske børn var 189 gange mere forfærdelig.",15903.0,male
2980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"blandt de spørgsmål, lykkeforskerne forventes at kunne give os svar på, er: hvorfor bliver vi ikke automatisk mere, men måske snarere mindre lykkelige, når økonomien vokser og levestandarden øges? for slet ikke at tale om spørgsmålet om, hvordan vi kan blive lykkeligere, når væksten tager af, og levestandarden falder. det er blevet den fremherskende tendens for mange mennesker i den vestlige verden.",8046.0,male
2981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"imidlertid er ""akut behov"" ikke velplaceret i den sammenhæng, for en revision af grundloven vil under alle omstændigheder tage nogle flere, ja vel en del år: først kommission eller udvalg, så offentlig debat, derefter vedtagelse af en lov, efterfulgt af et folketingsvalg, fulgt op af ny vedtagelse af loven, og endelig som afslutning en folkeafstemning, der har krav om kvalificeret tilslutning. det siger grundlovens paragraf 88.",25139.0,male
2982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"i danmark er selv hvilke konkrete grænser, loven sætter for forsvarets efterretningstjeneste, blevet mørklagt af forsvarsministeriet. ministeren vil ikke opklare det over for folketinget, og kun kontroludvalget  der er underlagt streng tavshedspligt  vil i særlige tilfælde kunne få den slags information.",2672.0,male
2983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,de 5 artikler i har brugt mest tid på,6711.0,female
2984,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"og italienerne var sikkert ikke mindre rystede over at høre, at deres ministerpræsident, silvio berlusconi, betragtes som »uduelig, forfængelig og ineffektiv som moderne europæisk leder,«.",10856.0,female
2985,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0," irak er på ret kurs. det er der ingen tvivl om. der er stadig store udfordringer og problemer, men stort set alle indikatorer peger den rigtige vej. ",14905.0,female
2986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"ikke mindst den tidligere sikkerhedsrådgiver richard clarke har med sin bog og masssive tv-optræden i den grad rejst tvivl om regeringens indsats mod osama bin laden, al-qaeda og den internationale terrorisme.",18510.0,male
2987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"et rekordhøjt sygefravær har danmark oplevet i de sidste år. de nyeste tal fra det nationale forskningscenter for arbejdsmiljø viser, at de danske lønmodtagere sidste år var fraværende fra deres arbejdsplads på grund af sygdom i et omfang svarende til 140.000 fuldtidsstillinger.",15405.0,male
2988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"	jeg blev lidt stille, hvad siger man  til et barn, som er blevet berøvet legen.",4877.0,male
2989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"temaredaktør nell rasmussen skriver i samme nummer, at »jeg kan måske nok tilslutte mig formålet ? at begrænse prostitution ? med den svenske sexkøbslov. derimod tvivler jeg meget stærkt på, at kriminalisering er det rigtige og ønskelige middel til at nå dette mål.«",17289.0,male
2990,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"der er enorme forskelle på skolebudgetterne i landets 98 kommuner. heri ligger selvstyret. derfor vil det også være en smal sag at pege på kommuner, hvor folkeskolerne har et markant højere tilskud end de frie grundskoler. logisk og helt fair.",6660.0,all male
2991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,*holger k. nielsen er formand for sf,19044.0,male
2992,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"jeg er f. eks. nærmest tåbelig naiv, fordi jeg vil kaste mig ud i en kamp for at ændre eu, for slet ikke at tale om at fastlægge spilleregler for den globale verdenshandel. ",27745.0,all male
2993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"måske vi så kunne skabe bygninger, der udtrykker vores drømme om en fremtid og visioner om det ideelle byliv. måske det er en utopi. men om ikke andet er utopien god at sende foruroligede blikke efter.",26500.0,male
2994,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"efter min mening bestemmes identitet ikke på forhånd af nationalitet, kultur eller religion, men formes bevidst ved den måde, vi vælger at praktisere de tre begreber på. jeg mener, som darwish, at vores identitet er det, vi skaber i nutiden og for fremtiden.",1867.0,male
2995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,georg metz revser i en leder i information den 8. august med sædvanlig ophøjet værdighed medierne for dækningen af rets- og kriminalstoffet. i suset fra den metz'ske skarprettermetode ryger der også et par bemærkninger af til danmarks radio.,24296.0,female
2996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"	efterfølgende indvilligede en række tøjfirmaer, heriblandt flere danske, i en aftale, der skal forbedre sikkerhedsforholdene i tøjindustrien i bangladesh. aftalen, der blandt andet er udarbejdet af den internationale fagbevægelse, sikrer uafhængige tilsyn på fabrikkerne i landet, at usikre fabrikker lukkes, hvis der er fare for medarbejdernes sikkerhed samt at arbejderne sikres løn, når fabrikker lukkes for forbedringer.",5508.0,all male
2997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"umiddelbart ser det bedre ud på christiansborg, hvor næsten fire ud af ti folketingsmedlemmer er kvinder  men kønsfordelingen har ikke rokket sig væsentligt i et årti.",618.0,female
2998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ole riisgaard er folketingskandidat for sf,10046.0,male
2999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"nyhedsavisen har besluttet sig for at tage regeringen i forsvar og har fået masser af medvind, fordi dækningen matcher venstres egen brutale pressestrategi. kritik bliver skudt ned med en kaliber, der er mindst dobbelt så stor, og det virker tilsyneladende.",17232.0,male
3000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"hvordan kan det egentlig være, at politikerne ikke for længst har indført konkurrenceklausuler, så den slags jobskift først kan ske efter et i ansættelseskontrakten nærmere aftalt antal måneder? den slags aftaler er velkendte i erhvervslivet. nogen må forklare, hvorfor det ikke bør gøre sig gældende for en direktør for et statsligt finanstilsyn.",1809.0,male
3001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,savner grønne visioner,6076.0,male
3002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lommerne er tomme,9098.0,mixed
3003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,de 5 artikler i har brugt mest tid på,9555.0,female
3004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"men projektet er ikke begrænset til bevægelser. hvad med følelser? igen melder filmens verden sig umiddelbart - denne gang med wim wenders' until the end of the world, hvor mennesker kan optage og afspille deres egne og hinandens drømme.",25346.0,female
3005,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0," hvordan påvirker det én, når bølgerne i integrationsdebatten går højt som i den aktuelle valgkamp, og man ikke har mulighed for at stemme?",1583.0,male
3006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,i hvor høj grad handler det her om ungdomssløvsind?,10297.0,male
3007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, angående statsminister anders fogh rasmussens eftermæle (information den 14. november):,12772.0,male
3008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"sei shonagon formidler hverdagens æstetik som en evig værdi, fordi hun skriver, så det taler til os 1.000 år efter i en anden kultur.  hendes iagttagelsesevne er på linje med nutidens sociologers og socialantropologers.",21970.0,female
3009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"tendensen til at kalde sig filosof synes at gribe om sig i en sådan grad, at den kun tåler sammenligning med tidligere generationers trang til at kalde sig direktører. begge titler kan som bekendt prentes på visitkortet uden risiko for, at man kommer i konflikt med folk, der har lært sig et egentligt erhverv.",27343.0,male
3010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,en ensom ulv,2016.0,male
3011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hvis vi ser i øjnene, at der er naturgivne begrænsninger for menneskenes materielle udfoldelser på vores begrænsede klode, mener jeg, der er fire gode grunde til større lighed i fordelingen af goderne. derimod har jeg ikke kunnet komme på holdbare argumenter for den stigende ulighed, der synes at præge både den globale og den hjemlige udvikling.",23216.0,male
3012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,metodeforherligelse,23301.0,female
3013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"ifølge arbejderbevægelsens erhvervsråd mister vi omkring 100 milliarder kroner på lav produktivitet om året. men ved at sænke arbejdstiden øger vi både produktiviteten og beskæftigelsen, fordi det åbner døren til arbejdsmarkedet for mange af dem, der i dag står uden arbejde.",223.0,mixed
3014,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"trump er en ærkekapitalist, der har bygget sin hotelformue påunderbetalte mexicanske stuepigers knokleri, men han er for mange arbejderestadig mere tillokkende, end demokraternes hillary clinton og det republikanske establishments kandidater med deres konsensus om frihandlens velsignelser.",395.0,male
3015,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"i den seneste tid har der været ført en hjemlig debat, om hvorvidt danmark skulle boykotte slutrunden. især borgerlige politikere har været fremme i støvlerne.",7983.0,all male
3016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,læs: stedmor er stadig ond,4209.0,female
3017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"internt i den socialdemokratiske folketingsgruppe lyder kritik af mette frederiksen for netop kritikløst at stemme for enhver stramning præsenteret af dansk folkeparti eller venstre. senest med sidste uges flygtningepakke, der savede både basal retssikkerhed og den demokratiske beslutningsproces midt over.",878.0,male
3018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0," cia er lige nu rodet ind i to kontroverser, som berører kernen i verdens største efterretningstjenestes problemer. den er beskyldt for at holde sine projekter efter den 11. september 2001 skjult for kongressen efter ordre fra tidligere vicepræsident dick cheney og formentlig i strid med loven. samtidig tager justitsministeriet skridt til en efterforskning af, om cia-agenter har tortureret tilfangetagne terrorister.",13389.0,male
3019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"det er der mange svar på. nogle hævder, at de nye informations- og kommunika-",26710.0,male
3020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"det er absurd, at vi i dag har en udlændingelovgivning, der forhindrer danske unge i at gifte sig med deres elskede ? fordi vedkommende er udlænding.",18067.0,male
3021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"»trængslen på vejnettet og i byerne er på vej til at udvikle sig til et samfundsmæssigt problem, der svækker landets vækst og ødelægger miljøet i byerne.«",8592.0,male
3022,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"når solen skinner og fuglene bygger rede kan mette blive stille, indadvendt, gnaven, grådladen, sortsynet og en pestilens for sig selv og sine nærmeste. sådan kan det svinge fra time til time, men værst, når solen er fremme.",27720.0,female
3023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"de fælles retskilder kronedes i første halvdel af 1200-tallet med et væld af retsordninger fra de skandinaviske landelove til siciliens dengang veludviklede konstitution, det tyske riges, englands og det franske monarkis forfatninger. domstole og justitsministerier oprettedes med et fælles grundlag. det retssystem, der blev udviklet i de europæiske magtdannelser, var i et væld af enkeltdetaljer såvel som i dets helhed bygget op som gensidige efterligninger.",871.0,male
3024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"spoler vi 28 år frem, fører geert wilders og hans partij voor de vrijheid i alle meningsmålinger. wilders hersker over sit parti som en suveræn majestæt, så udemokratisk som de arabiske diktatorer, han i den grad foragter. og ikke blot vil han trække holland ud af eurozonen  han vil have os ud af eu i det hele taget. som donald trump kræver han fuld stop for al yderligere indvandring fra muslimske lande. et typisk wilders-tweet lyder: »så længe vi har ledere som rutte (den hollandske premierminister, red.), merkel, obama og cameron, der benægter, at islam og terror er det samme, kommer der flere terrorangreb«.",5.0,male
3025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,ved en fejl optrådte en tidligere bragt intermetzo i papirudgaven af information fredag den 4. marts. dette er den rigtige udgave.,462.0,male
3026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"selv følte fogh sig imidlertid ikke spor pikeret. både efter det første og efter det andet møde - med de af hans og kulturminister brian mikkelsens spindoktorer specialudvalgte kulturister - udtalte han, at møderne havde været ""meget berigende"". efter det sidste møde tilføjede han: ""det er sundt at få nye og skæve vinkler på de brede samfundsspørgsmål"" - som altså ikke var blevet strejfet med ét eneste ord. ",16422.0,male
